ram,cores,workload_cpu,workload_gpu,users_yolo,users_mnet,time_yolo,time_mnet
3000,2,50,263.0,100,100,17.34799551963806,18.690412759780884
3000,2,50,263.0,100,200,17.599584102630615,23.51825189590454
3000,2,50,263.0,100,300,17.657774209976196,28.552433013916016
3000,2,50,263.0,100,400,16.752299547195435,33.87845063209534
3000,2,50,263.0,100,500,17.89629316329956,39.52491617202759
3000,2,50,263.0,200,100,28.968645572662354,18.71358871459961
3000,2,50,263.0,200,200,30.08040690422058,27.966259956359863
3000,2,50,263.0,200,300,30.96101665496826,36.589927434921265
3000,2,50,263.0,200,400,30.24590301513672,39.82894039154053
3000,2,50,263.0,200,500,29.6202495098114,44.9000723361969
3000,2,50,263.0,300,100,40.31532549858093,18.02212381362915
3000,2,50,263.0,300,200,42.2744665145874,30.228811502456665
3000,2,50,263.0,300,300,43.200141191482544,35.8492534160614
3000,2,50,263.0,300,400,43.737696170806885,46.13958668708801
3000,2,50,263.0,300,500,43.29685831069946,50.53625130653381
3000,2,50,263.0,400,100,52.31450819969177,20.84556770324707
3000,2,50,263.0,400,200,53.08581042289734,26.740976810455322
3000,2,50,263.0,400,300,53.75923442840576,38.928696632385254
3000,2,50,263.0,400,400,55.38045310974121,46.233726263046265
3000,2,50,263.0,400,500,56.72617530822754,56.42099928855896
3000,2,50,263.0,500,100,63.534502029418945,17.552129983901978
3000,2,50,263.0,500,200,64.81664371490479,30.116468906402588
3000,2,50,263.0,500,300,65.98387694358826,36.660595417022705
3000,2,50,263.0,500,400,67.34071898460388,46.74525690078735
3000,2,50,263.0,500,500,68.67476677894592,54.01543974876404
3000,2,50,491.0,100,100,17.860376358032227,19.321524620056152
3000,2,50,491.0,100,200,16.97597646713257,24.26601815223694
3000,2,50,491.0,100,300,17.920469045639038,29.409725189208984
3000,2,50,491.0,100,400,17.618329286575317,34.537964820861816
3000,2,50,491.0,100,500,17.809723615646362,40.094006061553955
3000,2,50,491.0,200,100,29.478412866592407,20.69255232810974
3000,2,50,491.0,200,200,30.48026156425476,26.59056043624878
3000,2,50,491.0,200,300,30.93712091445923,33.538838386535645
3000,2,50,491.0,200,400,31.474880695343018,40.41404724121094
3000,2,50,491.0,200,500,30.911075830459595,44.32737612724304
3000,2,50,491.0,300,100,41.38962006568909,19.798582077026367
3000,2,50,491.0,300,200,42.22989749908447,28.641173362731934
3000,2,50,491.0,300,300,43.94827461242676,37.46255421638489
3000,2,50,491.0,300,400,43.765366077423096,45.371309757232666
3000,2,50,491.0,300,500,44.872310638427734,50.41509127616882
3000,2,50,491.0,400,100,53.669909954071045,20.63105869293213
3000,2,50,491.0,400,200,54.29234194755554,31.236596822738647
3000,2,50,491.0,400,300,55.36466312408447,38.536882162094116
3000,2,50,491.0,400,400,56.67617607116699,49.43531060218811
3000,2,50,491.0,400,500,57.80322265625,56.38013935089111
3000,2,50,491.0,500,100,65.13809633255005,21.494304180145264
3000,2,50,491.0,500,200,66.09611797332764,29.16221594810486
3000,2,50,491.0,500,300,66.53058743476868,38.527881145477295
3000,2,50,491.0,500,400,67.87369060516357,47.37842845916748
3000,2,50,491.0,500,500,69.97771859169006,54.98619031906128
3000,2,50,815.0,100,100,17.558010578155518,18.596693515777588
3000,2,50,815.0,100,200,17.42444086074829,24.342742919921875
3000,2,50,815.0,100,300,17.931652545928955,29.00584101676941
3000,2,50,815.0,100,400,17.299773693084717,34.098674058914185
3000,2,50,815.0,100,500,18.394065618515015,40.9055290222168
3000,2,50,815.0,200,100,29.953309774398804,21.297695636749268
3000,2,50,815.0,200,200,30.683587789535522,29.83327078819275
3000,2,50,815.0,200,300,30.961503267288208,35.60008978843689
3000,2,50,815.0,200,400,30.20620608329773,38.93680024147034
3000,2,50,815.0,200,500,30.57534956932068,46.932865142822266
3000,2,50,815.0,300,100,41.71323847770691,20.059138536453247
3000,2,50,815.0,300,200,42.587597131729126,29.256940126419067
3000,2,50,815.0,300,300,43.751243352890015,38.02195763587952
3000,2,50,815.0,300,400,43.55804657936096,47.22642135620117
3000,2,50,815.0,300,500,44.84105920791626,51.15817189216614
3000,2,50,815.0,400,100,52.702004194259644,21.195274353027344
3000,2,50,815.0,400,200,54.87235903739929,30.12265634536743
3000,2,50,815.0,400,300,55.64860248565674,40.58024859428406
3000,2,50,815.0,400,400,56.488757610321045,47.01638436317444
3000,2,50,815.0,400,500,57.86717176437378,57.21747946739197
3000,2,50,815.0,500,100,64.58275127410889,19.206956386566162
3000,2,50,815.0,500,200,66.02122211456299,30.12597393989563
3000,2,50,815.0,500,300,66.75180983543396,36.980308294296265
3000,2,50,815.0,500,400,68.9644067287445,48.51601839065552
3000,2,50,815.0,500,500,69.73890662193298,55.92785334587097
