ram,cores,workload_cpu,workload_gpu,users_yolo,users_mnet,time_yolo,time_mnet
6000,4,40,491.0,5,1,3.428694009780884,6.30509352684021
6000,4,40,491.0,5,2,3.599292755126953,6.320056200027466
6000,4,40,491.0,5,3,3.469862461090088,6.428280830383301
6000,4,40,491.0,5,4,3.7407138347625732,5.831115961074829
6000,4,40,491.0,5,5,3.435642957687378,6.38227653503418
6000,4,40,491.0,1,1,3.269444465637207,5.434093475341797
6000,4,40,491.0,1,2,3.1985392570495605,6.081143140792847
6000,4,40,491.0,1,3,3.0014195442199707,6.252829074859619
6000,4,40,491.0,1,4,3.1797211170196533,6.206681489944458
6000,4,40,491.0,1,5,3.0568838119506836,6.18167781829834
6000,4,40,491.0,2,1,3.4606428146362305,6.264466047286987
6000,4,40,491.0,2,2,3.3442018032073975,6.102299451828003
6000,4,40,491.0,2,3,3.284742832183838,6.255159616470337
6000,4,40,491.0,2,4,3.330336570739746,6.181796312332153
6000,4,40,491.0,2,5,3.2357730865478516,6.336254119873047
6000,4,40,491.0,3,1,3.4314799308776855,5.574241399765015
6000,4,40,491.0,3,2,3.3055684566497803,6.194117069244385
6000,4,40,491.0,3,3,3.414325714111328,5.734307765960693
6000,4,40,491.0,3,4,3.3134336471557617,6.205392599105835
6000,4,40,491.0,3,5,3.4541144371032715,6.281281232833862
6000,4,40,491.0,4,1,3.614337205886841,5.730860233306885
6000,4,40,491.0,4,2,3.5559804439544678,6.346288204193115
6000,4,40,491.0,4,3,3.650242805480957,5.753943920135498
6000,4,40,491.0,4,4,3.3617966175079346,6.428327322006226
6000,4,40,491.0,4,5,3.553736686706543,6.298428297042847
6000,4,40,491.0,5,1,3.4245686531066895,6.163819074630737
6000,4,40,491.0,5,2,3.7273125648498535,6.030064344406128
6000,4,40,491.0,5,3,3.6803483963012695,6.722964763641357
6000,4,40,491.0,5,4,3.5857131481170654,6.332679271697998
6000,4,40,491.0,5,5,3.5244128704071045,6.481345176696777
6000,4,40,491.0,1,1,3.1881487369537354,5.52302885055542
6000,4,40,491.0,1,2,3.129693031311035,6.189654350280762
6000,4,40,491.0,1,3,3.1966145038604736,5.648061990737915
6000,4,40,491.0,1,4,3.054189920425415,6.1252758502960205
6000,4,40,491.0,1,5,3.200287342071533,6.098450183868408
6000,4,40,491.0,2,1,3.0433237552642822,6.287029504776001
6000,4,40,491.0,2,2,3.5393457412719727,6.123220682144165
6000,4,40,491.0,2,3,3.163088321685791,6.170774221420288
6000,4,40,491.0,2,4,3.4110820293426514,6.256537675857544
6000,4,40,491.0,2,5,3.1890220642089844,6.279511451721191
6000,4,40,491.0,3,1,3.530301809310913,5.562914848327637
6000,4,40,491.0,3,2,3.3103978633880615,6.245763301849365
6000,4,40,491.0,3,3,3.425123453140259,6.2679221630096436
6000,4,40,491.0,3,4,3.3422937393188477,6.802098274230957
6000,4,40,491.0,3,5,3.437932014465332,5.747556686401367
6000,4,40,491.0,4,1,3.4531099796295166,6.157471418380737
6000,4,40,491.0,4,2,3.5972580909729004,5.658128261566162
6000,4,40,491.0,4,3,3.397700309753418,6.412464380264282
6000,4,40,491.0,4,4,3.604564905166626,6.408860683441162
6000,4,40,491.0,4,5,3.4772346019744873,6.23612642288208
6000,4,40,491.0,5,1,3.6798720359802246,5.6941163539886475
6000,4,40,491.0,5,2,3.5640671253204346,6.242480516433716
6000,4,40,491.0,5,3,3.6996352672576904,5.696709871292114
6000,4,40,491.0,5,4,3.5934433937072754,6.272602558135986
6000,4,40,491.0,5,5,3.8236114978790283,6.60037899017334
6000,4,40,491.0,1,1,3.0227508544921875,5.998549699783325
6000,4,40,491.0,1,2,3.354762077331543,5.565757751464844
6000,4,40,491.0,1,3,3.1354575157165527,6.356905698776245
6000,4,40,491.0,1,4,3.356926441192627,6.1474528312683105
6000,4,40,491.0,1,5,3.071394920349121,6.448821544647217
6000,4,40,491.0,2,1,3.372678518295288,6.10138201713562
6000,4,40,491.0,2,2,3.2195160388946533,6.297681093215942
6000,4,40,491.0,2,3,3.3867504596710205,5.671321153640747
6000,4,40,491.0,2,4,3.1110575199127197,6.304799318313599
6000,4,40,491.0,2,5,3.4189376831054688,6.34090781211853
6000,4,40,491.0,3,1,3.3081324100494385,6.298788547515869
6000,4,40,491.0,3,2,3.4775006771087646,6.048285007476807
6000,4,40,491.0,3,3,3.3175718784332275,6.460571050643921
6000,4,40,491.0,3,4,3.410931348800659,6.2299909591674805
6000,4,40,491.0,3,5,3.4138386249542236,6.32830286026001
6000,4,40,491.0,4,1,3.556328058242798,5.69484806060791
6000,4,40,491.0,4,2,3.376516103744507,6.435783624649048
6000,4,40,491.0,4,3,3.4914159774780273,5.64220666885376
6000,4,40,491.0,4,4,3.4096508026123047,6.351255178451538
6000,4,40,491.0,4,5,3.49164080619812,6.460855960845947
6000,4,40,491.0,5,1,3.4817519187927246,5.754103660583496
6000,4,40,491.0,5,2,3.6889071464538574,5.5973427295684814
6000,4,40,491.0,5,3,3.4239234924316406,6.319579124450684
6000,4,40,491.0,5,4,3.64066219329834,6.346761226654053
6000,4,40,491.0,5,5,3.65417218208313,6.435349941253662
6000,4,40,491.0,1,1,2.9850687980651855,6.146437883377075
6000,4,40,491.0,1,2,3.240715980529785,6.217393636703491
6000,4,40,491.0,1,3,3.1102397441864014,6.257944107055664
6000,4,40,491.0,1,4,3.413236141204834,6.2108683586120605
6000,4,40,491.0,1,5,3.166841745376587,6.366012096405029
6000,4,40,491.0,2,1,3.5123887062072754,6.081352949142456
6000,4,40,491.0,2,2,3.2809035778045654,6.294037103652954
6000,4,40,491.0,2,3,3.275860548019409,6.200173854827881
6000,4,40,491.0,2,4,3.114342212677002,6.269346475601196
6000,4,40,491.0,2,5,3.2846696376800537,6.410051107406616
6000,4,40,491.0,3,1,3.3096258640289307,5.6944804191589355
