Wall time,Step,Value
1618325055.7204714,380944,2.0934343338012695
1618325056.5944867,381092,4.199982643127441
1618325065.5147161,382384,4.988043785095215
1618325066.2425337,382472,3.8233132362365723
1618325070.8858345,383072,3.3154759407043457
1618325072.1748507,383252,4.9596052169799805
1618325072.4424367,383284,3.9299583435058594
1618325077.494311,384064,3.6612131595611572
1618325078.764349,384272,2.501967430114746
1618325092.4597309,386132,4.038826942443848
1618325092.662908,386164,3.980348587036133
1618325094.9260275,386432,3.4319145679473877
1618325096.797836,386644,4.939705848693848
1618325097.7801619,386732,3.1036109924316406
1618325099.8367524,386944,4.378368854522705
1618325100.4691768,387032,3.1146960258483887
1618325105.1522973,387692,2.8577680587768555
1618325107.7763016,388024,3.5352730751037598
1618325110.23946,388352,3.540909767150879
1618325112.6301851,388652,2.763829231262207
1618325113.2203045,388712,3.7494091987609863
1618325113.485445,388744,3.7196340560913086
1618325114.3450148,388832,4.148575782775879
1618325120.3186526,389552,4.17507266998291
1618325121.665636,389704,1.9228671789169312
1618325121.9006867,389732,2.8162989616394043
1618325122.884857,389852,5.106594085693359
1618325127.5744233,390424,3.7472217082977295
1618325130.2901196,390724,3.7461206912994385
1618325132.1786895,390964,4.995429992675781
1618325134.9210327,391324,2.9747655391693115
1618325143.6921713,392524,2.512990713119507
1618325145.647825,392792,5.001543998718262
1618325145.8812327,392824,2.4362435340881348
1618325147.5986226,393064,2.949767589569092
1618325149.5358524,393332,3.7380146980285645
1618325157.2077265,394384,2.575378179550171
1618325163.439781,395224,3.5509743690490723
1618325164.1066995,395312,3.0521974563598633
1618325166.8215857,395672,3.543088912963867
1618325173.3825336,396512,3.3153557777404785
1618325179.335689,397232,2.858077049255371
1618325181.3470178,397532,3.016693353652954
1618325193.167052,399184,3.1734201908111572
1618325195.8763397,399572,5.851479530334473
1618325198.2982872,399904,6.255954742431641
1618325202.1738975,400444,4.537647247314453
1618325209.372308,401524,4.399773597717285
1618325210.3326995,401672,3.928356409072876
1618325210.5933695,401704,3.9054951667785645
1618325211.0910974,401764,3.2871994972229004
1618325214.319867,402184,3.086484432220459
1618325216.8168883,402544,4.376579284667969
1618325218.884569,402844,5.051802635192871
1618325221.488182,403232,4.1257710456848145
1618325222.4090853,403384,2.7702791690826416
1618325222.584584,403412,4.660131454467773
1618325225.2977972,403864,3.221820831298828
1618325226.3758223,404044,2.3151092529296875
1618325228.5631871,404344,6.260087966918945
1618325233.5189667,405064,4.301080226898193
1618325236.94105,405572,3.5441832542419434
1618325241.193107,406232,2.430647850036621
1618325247.3646152,407164,3.856165885925293
1618325248.7092364,407372,5.077415466308594
1618325249.3865752,407464,2.712864875793457
1618325250.870191,407704,4.120989799499512
1618325253.759909,408184,3.6184887886047363
1618325254.479404,408304,2.582824945449829
1618325255.3586564,408452,3.5347414016723633
1618325255.7811832,408512,5.241608619689941
1618325256.2495284,408572,3.085287094116211
1618325256.9829676,408664,1.930350661277771
1618325263.8240554,409712,3.30265474319458
1618325265.413238,409924,3.2221527099609375
1618325268.7785878,410404,4.180505752563477
1618325272.3348215,411004,3.527315139770508
1618325277.3735304,411844,3.5019757747650146
1618325277.7318752,411904,5.035051345825195
1618325277.900831,411932,4.369832992553711
1618325278.2563303,411992,4.223206520080566
1618325279.3251786,412172,2.5071496963500977
1618325280.94158,412444,1.8404061794281006
1618325281.9907837,412624,4.433618545532227
1618325282.8706188,412772,3.7516655921936035
1618325288.0081325,413644,4.261265277862549
1618325290.4838963,414064,3.052133560180664
1618325292.4216886,414392,2.884531259536743
1618325294.198885,414692,1.9963949918746948
1618325294.8947246,414812,6.043455600738525
1618325295.0821283,414844,4.627906799316406
1618325300.0714326,415684,1.9598169326782227
1618325301.667913,415952,2.236272096633911
1618325303.1242273,416192,3.120278835296631
1618325305.87442,416644,2.1301584243774414
1618325306.0480273,416672,4.945784091949463
1618325308.29659,417032,3.146221399307251
1618325313.9681332,417964,3.3254308700561523
1618325315.551909,418232,2.9901864528656006
1618325317.8463793,418624,3.1887872219085693
1618325318.3864956,418712,3.730560064315796
1618325318.5892048,418744,4.196441650390625
1618325319.4798226,418892,4.682306289672852
1618325321.1328099,419164,3.159022808074951
1618325322.534485,419404,3.367717742919922
1618325323.7758949,419612,3.3649168014526367
1618325323.9658155,419644,2.2950799465179443
1618325326.9388216,420152,3.2455859184265137
1618325332.23416,421052,3.272350788116455
1618325334.0562873,421352,2.1821250915527344
1618325340.6777384,422464,3.790011167526245
1618325342.2594538,422732,2.937565326690674
1618325342.441616,422764,4.228124618530273
1618325343.5178316,422944,1.972597599029541
1618325346.341249,423424,3.9982147216796875
1618325347.5502825,423632,3.2376198768615723
1618325352.4974184,424472,2.4326021671295166
1618325352.6857939,424504,4.664507865905762
1618325354.2839906,424772,4.185009002685547
1618325355.1774664,424924,4.358393669128418
1618325357.108124,425252,3.9484410285949707
1618325358.6963754,425524,5.856435775756836
1618325361.1503973,425944,2.506566286087036
1618325363.052197,426272,2.1072816848754883
1618325367.803745,427084,4.104551315307617
1618325368.3153841,427172,5.08160924911499
1618325369.924816,427444,3.115551471710205
1618325375.298357,428192,1.4826374053955078
1618325376.0770211,428312,3.9900565147399902
1618325378.0099041,428584,5.996338844299316
1618325380.9323704,429004,4.121237277984619
1618325382.1559854,429184,3.1186587810516357
1618325382.5445695,429244,2.9332616329193115
1618325389.799552,430264,4.468799114227295
1618325390.9501727,430444,5.901180267333984
1618325392.4890273,430624,2.4014105796813965
1618325392.9439933,430684,3.11594295501709
1618325393.12579,430712,5.37650728225708
1618325395.2532403,431012,3.2844715118408203
1618325396.4018445,431164,3.5708179473876953
1618325399.3994849,431584,2.474841594696045
1618325401.059886,431852,4.37076473236084
1618325403.8428767,432332,3.8423993587493896
1618325408.6967063,433084,2.1769304275512695
1618325412.3373878,433652,5.803298473358154
1618325413.9986088,433924,3.736694812774658
1618325417.6356046,434464,2.708679676055908
1618325421.1100078,435004,6.286328315734863
1618325423.054893,435272,3.795485496520996
1618325428.035275,435964,2.018970012664795
1618325428.681706,436024,2.334651231765747
1618325428.961376,436052,3.995661735534668
1618325440.5298038,437584,3.6542091369628906
1618325442.1162255,437824,3.776221513748169
1618325442.7738178,437912,2.729198455810547
1618325444.8607614,438184,3.5930867195129395
1618325447.905373,438692,5.159918785095215
1618325451.9733412,439324,4.704856872558594
1618325454.6119792,439772,3.21812105178833
1618325457.842838,440252,2.6352202892303467
1618325461.7123353,440852,4.4997711181640625
1618325463.2256842,441064,4.390000820159912
1618325464.6863668,441272,2.8269171714782715
1618325465.7532449,441424,2.846264362335205
1618325472.4685779,442352,2.7802743911743164
1618325474.0859134,442592,2.6283822059631348
1618325474.504887,442652,6.204930782318115
1618325481.388691,443672,3.5516178607940674
1618325481.9313333,443764,2.887242317199707
1618325484.6335936,444184,3.3914132118225098
1618325485.115856,444244,4.259617805480957
1618325485.342325,444272,4.101901054382324
1618325487.7284088,444604,2.244271755218506
1618325488.9584794,444784,1.791555404663086
1618325494.9069068,445624,3.7591559886932373
1618325495.4936404,445712,4.205005645751953
1618325495.687412,445744,5.4461493492126465
1618325496.855269,445924,3.7435739040374756
1618325497.2291684,445984,2.4726431369781494
1618325500.80602,446492,3.8315987586975098
1618325502.4406743,446732,3.8133039474487305
1618325504.3524444,447004,3.885594606399536
1618325507.5196524,447452,2.7155752182006836
1618325510.3198526,447932,2.8163416385650635
1618325517.9457765,449104,3.3622522354125977
1618325520.448894,449464,3.5216636657714844
1618325520.8495533,449524,2.8472840785980225
1618325523.1208138,449824,2.31785249710083
1618325525.2487445,450152,5.18685245513916
1618325526.617174,450364,3.7219035625457764
1618325528.0412557,450572,5.276573181152344
1618325528.3941202,450632,2.524158000946045
1618325531.5082247,451144,3.2698187828063965
1618325535.5290232,451712,3.1167595386505127
1618325543.4310765,452792,3.0374088287353516
1618325546.0532322,453092,2.982900619506836
1618325551.3733747,453604,4.987542152404785
1618325552.7367852,453784,4.073183059692383
1618325555.3104758,454052,3.9934377670288086
1618325562.1781795,454952,5.126191139221191
1618325566.4960036,455644,4.386604309082031
1618325566.6554503,455672,3.7839107513427734
1618325569.9073818,456212,3.192890167236328
1618325575.5980158,457052,2.5478410720825195
1618325576.499782,457204,3.569962978363037
1618325578.9178786,457592,4.8556647300720215
1618325579.1310604,457624,2.2867393493652344
1618325582.052661,458012,3.198404312133789
1618325583.567657,458252,4.581060409545898
1618325584.6201282,458404,2.8705062866210938
1618325585.069611,458464,3.804603338241577
1618325585.2763357,458492,2.3703017234802246
1618325589.7405403,459092,3.877431869506836
1618325590.8924115,459244,2.478196620941162
1618325595.216328,459664,2.4798974990844727
1618325598.4362633,459964,4.4050750732421875
1618325599.7236872,460112,2.64157772064209
1618325601.3250072,460324,2.322199583053589
1618325605.0152452,460772,3.8562943935394287
1618325605.9601543,460892,6.663784027099609
1618325608.5534072,461252,5.596997261047363
1618325616.7076888,462304,2.1696720123291016
1618325618.8860533,462572,4.137717247009277
1618325620.2082376,462724,4.3179731369018555
1618325632.527026,464012,2.0496604442596436
1618325633.6295059,464164,4.3238325119018555
1618325635.34044,464432,4.371858596801758
1618325636.5251079,464612,3.5673913955688477
1618325638.7945871,464944,3.1012535095214844
1618325639.7483091,465064,3.266901969909668
1618325642.9496703,465544,2.4052352905273438
1618325645.33612,465932,5.328902244567871
1618325648.8557844,466532,4.7888689041137695
1618325650.4864328,466804,4.426844120025635
1618325651.8958585,467044,2.949134111404419
1618325655.4562542,467644,3.1439285278320312
1618325658.2651606,468124,2.2106122970581055
1618325661.810978,468724,4.824808120727539
1618325662.3277936,468812,3.6952121257781982
1618325665.1659477,469292,3.7269673347473145
1618325667.6447735,469712,5.333158493041992
1618325667.997109,469772,5.081287860870361
1618325669.9735641,470104,2.687922477722168
1618325680.6793532,471904,3.050786018371582
1618325682.2499053,472172,3.110851526260376
1618325682.4319654,472204,2.488475799560547
1618325687.7318425,473104,1.9097199440002441
1618325691.160448,473672,2.811558723449707
1618325691.6902726,473764,3.6643166542053223
1618325695.5931811,474424,2.5595123767852783
1618325703.4264271,475744,5.259634494781494
1618325707.107232,476372,2.55959415435791
1618325708.1716173,476552,3.796276807785034
1618325708.5201735,476612,3.6709892749786377
1618325712.3890705,477244,4.086564064025879
1618325716.3397682,477904,4.1434736251831055
1618325721.4544687,478772,4.116523742675781
1618325727.0947518,479732,4.24836540222168
1618325729.581397,480152,4.41983699798584
1618325732.4286788,480632,3.5670886039733887
1618325734.556182,480992,3.6083991527557373
1618325737.7549572,481532,3.198249578475952
1618325745.016999,482764,2.0282864570617676
1618325747.8579745,483244,2.0522842407226562
1618325753.3315046,484172,3.738328456878662
1618325754.740254,484412,3.9140734672546387
1618325759.0822935,485044,3.097384452819824
1618325764.281086,485792,3.680691719055176
1618325765.3071864,485944,2.995251178741455
1618325767.8287868,486332,4.819147109985352
1618325770.3045478,486724,3.777907371520996
1618325771.475599,486904,4.117900371551514
1618325779.7196953,488164,4.715317249298096
1618325779.8846717,488192,4.410892486572266
1618325780.7749784,488344,3.6883840560913086
1618325781.6560233,488492,3.384702682495117
1618325783.4303048,488792,4.756235122680664
1618325788.7012663,489692,3.4279608726501465
1618325791.0564792,490084,3.19724702835083
1618325793.6998596,490532,4.77988338470459
1618325796.67319,491044,3.5467512607574463
1618325801.3767326,491852,4.51962423324585
1618325801.5621212,491884,3.875562906265259
1618325802.9734488,492124,3.2755346298217773
1618325805.1215773,492484,2.7384071350097656
1618325805.6422572,492572,2.6995849609375
1618325807.3039477,492844,3.920583724975586
1618325809.920092,493292,2.397200107574463
1618325810.6236787,493412,3.9766573905944824
1618325810.971956,493472,3.640138626098633
1618325813.6643972,493924,4.189692497253418
1618325816.8329034,494464,3.172523021697998
1618325820.0397487,495004,4.541038990020752
1618325822.6795535,495452,3.44085693359375
1618325824.439424,495752,2.1222822666168213
1618325824.9719877,495844,4.087859630584717
1618325827.1133711,496204,3.2350881099700928
1618325827.2813096,496232,4.395664215087891
1618325827.9973543,496352,3.5778093338012695
1618325832.9169083,497192,2.363243341445923
1618325837.5184593,497972,2.552422523498535
1618325843.3281727,498964,2.652631998062134
1618325844.1904328,499112,2.4087376594543457
1618325845.9330196,499412,3.85982346534729
1618325849.2900195,499984,1.5102553367614746
